EmisCode;PROVINCE;Institution name;District;Alternative Institution name;Legal Status;Practical Status of the institution;Closure data;Sector;Institution Type;Institution Phase;LandOwnership;Ex-education Department;Circuit;Registration date;Street name and sumber;City/Town;Postal Code;SA POST OFFICE VILLAGE;P O BOX;Private bag;Post office;Postal Code;TelCode1;Telephone1;TelCode2;Telephone2;EMail;EmailAlt;LONGITUDE;LATITUDE;GIS SOURCE;GIS last updated date;District municipality;Local municipality;Urban or rural;PersalPayPoint;PersalComponent;ExamCentreNumber;ExamCentre;Manager title;Managers initials;Manager surname;Institution closure date;Institution closure reason;Demarcation form;Demarcation to;Previous EMIS number;Updated EMIS number;Functions;Quintile;No-fee school status;SNE specialisation;Specialisation
300033314;NC;Springbok Christian Academy;NAMAKWA;;Formally Opened;Operational;;Independent;Ordinary School;Combined;NULL;;1;;NULL;NULL;NULL;PO Box 725,Springbok;NULL;NULL;NULL;8240;0660968266;NULL;NULL;NULL;scasspringbok@gmail.com;NULL;-29,664598;17,888432;;;;;;NULL;NULL;NULL;NULL;;;;;;;;;;;;;;NULL
300016215;NC;SOL - PLAATJE PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;F2;;Galeshewe;Kimberley;8345;MASHOKO STREET 50;MASHOKO STREET;Galeshewe;Kimberley;8345;053;8715734;081;4757600;solplaatjeprimary1962@gmail.com;solplaatjieps@ncdoe.school.za;-28.714463;24,731569;;;;;;74413;970394;2016215;SOL - PLAATJE PRIMARY SCHOOL;;;;;;;;;;;;;;
300041221;NC;ELAND SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Farm;;S1;;ASKHAM;UPINGTON;8814;PO BOX 62;PO BOX;ASKHAM;UPINGTON;8814;067;6300638;079;5270115;elandsanschool@gmail.com;elandsanschool@gmail.com;;;;;;;;;;;;;;;;;;;;;;;;;
300044218;NC;SISHEN PRIMÊRE SKOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;;;KATHU;KATHU;8446;PO BOX 73;PO BOX;KATHU;KATHU;8446;074;1023935;082;7999366;sishenps@ncdoe.school.za;dinzmoagi9@live.com;-27.708181;23,057819;;;;;;0007/38106;738106;;Sishen Primere Skool;;;;;;;;;;;;;;
300034401;NC;ST ANNA SEKONDÊRE PRIVAATSKOOL;NAMAKWA;;Formally Opened;Operational;;Independent;Ordinary School;Secondary;Church;;3;;MATJIESKLOOF;SPRINGBOK;8240;PO BOX 25;PO BOX;MATJIESKLOOF;SPRINGBOK;8240;027;7121503;083;9974427;info.stannaprivate@gmail.com;info.stannaprivate@gmail.com;-29,660187;17,893351;;;;;;;;2034401;St Anne Privaatskool;;;;;;;;;;;;;;
300034310;NC;ST. PHILOMENA  INTERMEDIÊRE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Church;;N2;;R.C. Mission;Onseepkans;8892;HOOFSTRAAT SENDING 29; SENDING;R.C. Mission;Onseepkans;8892;073;8843009;078;1166611;stphilomenaintermedier@gmail.com;luciaws12@gmail.com;-28.77068;19.26699;;;;;;350080;971002;;;;;;;;;;;;;;;;
300031304;NC;PORT  NOLLOTH  (RK) INTERMEDIÊRE SKOOL FIXED;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Combined;Church;;1;;Port Nolloth;Port Nolloth;8280;PO BOX 1;PO BOX;Port Nolloth;Port Nolloth;8280;027;8518323;027;8518323;;nini.cloete@gmail.com;-29.250466;16,86821;;;;;;346810;507552;;Springbok;;;;;;;;;;;;;;
300042307;NC;ST MARIA GORETTI (RC) PRIMARY SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;S4;;NOUDONZIES;AUGRABIES;8874;PO BOX 82;PO BOX;AUGRABIES;AUGRABIES;8874;067;8130914;067;8130914;goretti@lantic.net;petrusjanuarie@gmail.com;-28.65235;20.36576;;;;;;376930;970622;;;;;;;;;;;;;;;;
300017405;NC;TLHWAHALANG HIGH SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;F1;;Valspan Location;Jankempdorp;8550;PO BOX 438;PO BOX;Valspan Location;Jankempdorp;8550;073;5602853;082;3871654;tlhwahalanghighschool@hotmail.com;aubreymodiakgotla@gmail.com;-27.91922;24.81834;;;;;;75302;75302;2017405;TLHWAHALANG HIGH SCHOOL;;;;;;;;;;;;;;
300041216;NC;SWARTKOPSDAM VKK PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;S1;;Swartkopsdam;Swartkopsdam;8813;PO BOX 14;PO BOX;Swartkopsdam;Swartkopsdam;8813;073;2771953;073;2771953;swartkopsdamprimereskool@gmail.com;iseldaduplessis2@gmail.com;-27.6722;20,21146;;;;;;376043;970564;;;;;;;;;;;;;;;;
300013216;NC;FRANCIS MOHAPANELE PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F3;;Tidimalo;Delportshoop;8377;DELPORTSHOOP 0;DELPORTSHOOP;Tidimalo;Delportshoop;8377;053;0500106;073;8453643;fmohapanele@iclix.co.za;;-28.42317;24.31698;;;;;;75424;970308;;;;;;;;;;;;;;;;
300016303;NC;STILLWATER INTERMEDIATE SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;F5;;Stillwater;Barkly West ;8375;PO BOX 461;PO BOX;Phelindaba Location;Kimberley;8300;053;0509394;072;6934267;dtmbizemi@gmail.com;stillwaterinterschool@gmail.com;-28.4931;24.68898;;;;;;74363;117165;2016303;STILLWATER INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300033303;NC;SUTHERLAND HIGH SCHOOL ;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;N4;;SUTHERLAND;SUTHERLAND;6920;PO BOX 12;PO BOX;SUTHERLAND;SUTHERLAND;6920;023;5711083;084;9092727;shs@roggeveld.co.za;shs@roggeveld.co.za;-32.39397;20.6569;;;;;;50396617;503966;;;;;;;;;;;;;;;;
300013209;NC;STAATS PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;F8;;Klisserville;Kimberley;8301;BOWEN STREET 1;BOWEN STREET;Klisserville;Kimberley;8301;053;8312035;083;2331400;admin@staats.co.za;hoof@staats.co.za;-28.75839;24.77174;;;;;;209261;970342;2013209;STAATS PRIMARY SCHOOL;;;;;;;;;;;;;;
300012216;NC;TADCASTER INTERMEDIATE SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;F6;;Jankempdorp;Hartswater;8570;PO BOX 1032;PO BOX;Springboknek;Jankempdorp;8550;053;4742152;068;4565578;tadcasteris@ncdoe.school.za;tadcasterintermediate@gmail.com;-27.816683;24,801249;;;;;;75326;531108;2012216;TADCASTER INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300014208;NC;RIETRIVIER PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt Education;;F1;;Rietvale;Ritchie;8701;PO BOX 32;PO BOX;Modderrivier;Ritchie;8700;053;5800115;083;2683118;rietrivierps@ncdoe.school.za;rietrivierprimary@gmail.com;-29.03801;24.58787;;;;;;225220;970365;300014208;RIETRIVIER PRIMARY;;;;;;;;;;;;;;
300012601;NC;NORTHERN CAPE AGRICULTURAL HIGH SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;F6;;Jan Kempdorp;Jan Kempdorp;8550;PRIVATE BAG X3;PRIVATE BAG X;Jan Kempdorp;Jan Kempdorp;8550;053;4920292;076;7578402;landbouhighschool@gmail.com;velabahleke74@gmail.com;-27.910472;24.848808;;;;;;206200;970296;2012601;Hoer Landbouskool Noord-Kaapland;;;;;;;;;;;;;;Agriculture
300102200;NC;TSAELENGWE INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;;;;MOTHIBISTAD;8474;PO BOX 667;PO BOX;KURUMAN;KURUMAN;8460;065;5575883;064;7801800;vuyisilemagida4@gmail.com;vuyisilemagida4@gmail.com;-27.3947;23,72071;;;;;;961265;961265;300102200;Tsaelengwe Intermediate School;;;;;;;;;;;;;;
300042222;NC;WESTERKIM PRIMARY SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S3;;Mountainview;Upington;8800;PO BOX 7133;PO BOX;Oranjekruin;Upington;8807;054;3390911;076;6601166;laerskoolwesterkim@gmail.com;rlc03091964@gmail.com;-28.45391;21.20039;;;;;;370398;730022;;;;;;;;;;;;;;;;
300102079;NC;THAE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K4;;Bosra;KURUMAN;8460;PO BOX 524;PO BOX;MOTHIBISTAD;Kuruman;8474;079;9483717;082;2131245;thaeprimary15@gmail.com;thaeps@ncdoe.school.za;-26.94533;23,0864;;;;;;961263;961263;20102079;THAE PRIMARY;;;;;;;;;;;;;;
300043308;NC;STERNHAM INTERMEDIËRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;S3;;STERNHAM;GROBLERSHOOP;8850;PO BOX 24;PO BOX;STERNHAM;GROBLERSHOOP;8850;084;5929102;073;1534308;mathlenedc@gmail.com;mathlenedc@gmail.com;-28.906811;22,007409;;;;;;370207;970507;300043308;Sternham Intermediate School;;;;;;;;;;;;;;
300102081;NC;THAGANYANE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K5;;;VRYBURG;8600;PO BOX 2347;PO BOX;;VRYBURG;8600;071;2380834;082;9787109;thaganyaneps@ncdoe.school.za;thaganyaneps2015@gmail.com;-26.918420;23,936975;;;;;;961351;961351;21102081;Thaganyane;;;;;;;;;;;;;;
300034214;NC;TNJ VAN DER WALT KOLLEGE;NAMAKWA;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;;;;Loeriesfontein;8185;BURDEN STRAAT 6;BURDEN STRAAT;;Loeriesfontein;8185;072;7069495;072;7069495;tnjvdwkollege@gmail.com;elizevj1968@gmail.com;-30,956817;19,447084;;;;;;11111;11111;;;;;;;;;;;;;;;;
300043227;NC;TOPLINE INTERMEDIATE  SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;; S3;;SAALSKOP;GROBLERSHOOP;8825;PO BOX 89;PO BOX;SAALSKOP;GROBLERSHOOP;8850;087;1640116;079;4625819;arries108@gmail.com;toplineskool@gmail.com;-28.8457;21,97677;;;;;;4376612;970529;;;;;;;;;;;;;;;;
300102193;NC;TONGWANE INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;K1;;MOTHIBISTAD;KURUMAN;8460;PO BOX 589;PO BOX;MOTHIBISTAD;MOTHIBISTAD;8474;079;4543931;082;7058448;tongwaneis@ncdoe.school.za;tongwanemiddle@gmail.com;-27.2767;23,48092;;;;;;961286;961286;2102193;Tongwane Intermediate School;;;;;;;;;;;;;;
300102209;NC;TSELANCHO INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;K5;;TZANEEN VILLAGE;KURUMAN;8460;PO BOX 1212;PO BOX;KURUMAN;KURUMAN;8460;068;4793557;066;1438197;tselanchois@ncdoe.school.za;tselancho5inter@gmail.com;-27.350441;23,786152;;;;;;961252;961252;2102209;Tselancho;;;;;;;;;;;;;;
300031401;NC;HOËRSKOOL CONCORDIA;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;N2;;CONCORDIA;CONCORDIA;8271;PO BOX 141;PO BOX;CONCORDIA;CONCORDIA;8271;027;7316761;083;9658892;conhigh@lantic.net;jennifervollmer09@gmail.com;-29.54483;17.94532;;;;;;343366;203140;2031401;CONCORDIA HIGH;;;;;;;;;;;;;;
300102234;NC;TSHIMOLOGO INTERMEDIATE SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;K8;;SEODING VILLAGE;MOTHIBISTAD;8474;PRIVATE BAG XX 121;PRIVATE BAG X;MOTHIBISTAD;MOTHIBISTAD;8474;053;0502337;076;2263507;tshimologointermediate@gmail.com;tshimologointermediate@gmail.com;-27.389207;23,435814;;;;;;961271;0007/9;2102234;Tshimologo Intermediate School;;;;;;;;;;;;;;
300032210;NC;TWEERIVIER METODISTE PRIMÊRE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;;;TWEERIVIER;GARIES;8220;PRIVATE BAG X83;PRIVATE BAG X;TWEERIVIER;KHARKAMS;8223;063;6018695;083;3882655;Tweerivierls@gmail.com;mdcloete05@gmail.com;-30.35261;17.98817;;;;;;346667;970932;;;;;;;;;;;;;;;;
300031205;NC;FERDINAND BRECHER LAERSKOOL  ;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;STEINKOPF;STEINKOPF;8244;PO BOX 1;PO BOX;STEINKOPF;STEINKOPF;8244;027;7218166;027;7218166;;ferbrech@lantic.net;-29.26338;17.73525;;;;;;340057;5;;;;;;;;;;;;;;;;
300011405;NC;TSWELOPELE SECONDARY SCHOOL (MATLA-A-KITSO);FRANCES BAARD;;Formally Opened;Operational;;Independent;Ordinary School;Secondary;Govt Other;;F3;;;kimberley;8301;PRIVATE BAG XX6008;PRIVATE BAG X;kimberley;kimberley;8301;053;5366200;064;9133853;anttoinnet.mofokeng@dcs.gov.za;gaimelwe@gmail.com;-28,742862;24,71417;;;;;;4663;4663;3002011405;TSWELOPELE CORRECTIONAL CENTRE;;;;;;;;;;;;;;
300015209;NC;KIM-KGOLO PRIMARY SCHOOL;Frances Baard;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F6;;Mankurwane;Kimberley;8345;PO BOX 9034;PO BOX;Mankurwane;Kimberley;8345;053;8711033;053;0505156;kimkgoloprimaryschool@gmail.com;kimkgolops@ncdoe.school.za;-28.706210;24.723416;;;;;;74367;74367;;;;;;;;;;;;;;;;
300104019;NC;TSOE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;K6;;HEUNINGVLEI VILLAGE ;HEUNAAR;8611;PO BOX 195;PO BOX;HEUNINGVLEI;HEUNAAR;8611;082;7699995;082;7699995;diokaps7@gmail.com;diokaps7@gmail.com;-26.294683333;23.174116667;;;;;;962363;962363;2104019;TSOE PRIMARY SCHOOL;;;;;;;;;;;;;;
300014405;NC;ULCO ACADEMY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Independent;Ordinary School;Combined;Factory;;F2;;Ulco;Ulco;8390;PO BOX 123;PO BOX;Ulco;Ulco;8390;076;9935383;082;8556819;acemediaulco@gmail.com;;-28,32917;24,210053;;;;;;;5;2014405;ULCO ACADEMY SCHOOL;;;;;;;;;;;;;;
300013305;NC;ULCO PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Mine;;F2;;Ulco;Ulco;8390;PO BOX 75;PO BOX;Ulco;Ulco;8390;053;5620092;079;5209738;UlcoPS739@gmail.com;job.edith40@gmail.com;-28.33296;24.2058;;;;;;75404;970345;2013305;Ulco Primary School;;;;;;;;;;;;;;
300031212;NC;VIOOLSDRIFT VGK PRIMERE SKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Church;;;;Vioolsdrift;Vioolsdrift;8245;PO BOX 735;PO BOX;Steinkopf;Springbok;8244;079;5067099;079;5067099;vioolsdriftprimer@gmail.com;vioolsdriftprimer@gmail.com;-28.779097;17,624707;;;;;;346861;346861;;;;;;;;;;;;;;;;
300043215;NC;VOLOP INTERMEDIATE SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;S3;;Groblershoop;GROBLERSHOOP;8850;PO BOX 167;PO BOX;Groblershoop;GROBLERSHOOP;8850;054;0650020;079;5428115;volopintermediate@gmail.com;cinobiawitbooi350@gmail.com;-28.905656;22,43286;;;;;;361490;540636;;;;;;;;;;;;;;;;
300102050;NC;TT LEKALAKE PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;BATLHAROS VILLAGE;BATLHAROS;8476;PO BOX 6017;PO BOX;KURUMAN;KURUMAN;8476;076;6261773;082;4600817;ttlekalake2@gmail.com;gg.motsa@gmail.com;-27.294305;23,327447;;;;;;961411;961411;20102050;TT LEKALAKE PRIMARY SCHOOL;;;;;;;;;;;;;;
300016206;NC;TSHWARELELA PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F1;;Ipeleng;Kimberley;8345;PO BOX 9274;PO BOX;Mankurwane;Kimberley;8345;053;8721444;082;4977547;tshwarelela.ps@gmail.com;makhosanet@gmail.com;-28.721287;24,712181;;;;;;74415;970412;2016206;TSHWARELELA PRIMARY SCHOOL;;;;;;;;;;;;;;
300044210;NC;LIME ACRES PRIMARY SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Mine;;S5;;Lime Acres;Lime Acres;8410;PO BOX 14;PO BOX;Lime Acres;Lime Acres;8410;053;3850050;071;6739845;admin@limeacresps.co.za;mphomatoks10@gmail.com;-28.36221;23.47429;;;;;;361380;970607;;;;;;;;;;;;;;;;
300016217;NC;VENUS PRIMARY SCHOOL ;Frances Baard;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F6;;Homevale;Kimberley;8301;PO BOX 1542;PO BOX;Homevale;Kimberley;8301;053;8711004;071;5630512;;;-28.69528;24.73986;;;;;;225270;225270;;Venus Provincial ;;;;;;;;;;;;;;
300042220;NC;VORSTER EILAND PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S4;;Elim-Eiland;Keimoes;8860;PO BOX 783;PO BOX;Kakamas;Keimoes;8800;063;7971376;077;8250552;vorstereiland@gmail.com;vorstereiland@gmail.com;-28.75455;20.85398;;;;;;376833;970000;;Vorstereiland Primere;;;;;;;;;;;;;;
300012220;NC;WATERWORKS PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F4;;Riverton  Pleasure  Resort;Kimberley;8300;PO BOX ;PO BOX;Kimberley;Kimberley;8300;053;1100701;079;1758960;waterworksps@ncdoe.school.za;waterworksprimary0@gmail.com;-28.51977;24.69688;;;;;;74444;970322;2012220;WATERWORS PRIMARY SCHOOL;;;;;;;;;;;;;;
300034212;NC;WITBANK LAERSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;2;;Witbank;Witbank;8890;PO BOX 233;PO BOX;Witbank;Pofadder;8890;054;9330821;072;8209470;fortuin1959@gmail.com;fortuin1959@gmail.com;-28.864722;18,669884;;;;;;0005/35006;7527;;;;;;;;;;;;;;;;
300022402;NC;GARIEP HIGH SCHOOL;PIXLEY-KA-SEME;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;P2;;PRIESKA;PRIESKA;8940;BURGER STREET 1;BURGER STREET;PRIESKA;PRIESKA;8940;053;0505987;074;5806483;trotsgariep@gmail.com;trotsgariep@gmail.com;-29.665268;22.727416;;;;;;99999999;999999;;Gariep High School;;;;;;;;;;;;;;
300034309;NC;OKIEP HOËRSKOOL;NAMAKWA;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;N1;;OKIEP;OKIEP;8270;PO BOX 11;PO BOX;OKIEP;OKIEP;8270;069;7829918;084;5088845;okieph@ncdoe.school.za;okiephigh@lantic.net;-29.591016;17.874746;;;;;;340286;2192977;2034309;OKIEP HIGH SCHOOL;;;;;;;;;;;;;;
300100873;NC;LESEDI SECONDARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Secondary;Govt;;K6;;BATLHAROS;KURUMAN;8476;PRIVATE BAG X146;PRIVATE BAG X;MOTHIBISTAD;MOTHIBISTAD;8474;053;0502214;083;7203478;lesediss@ncdoe.school.za;loviouswesi@gmail.com;-27.315823;23.344340;;;;;;962269;962269;2100873;LESEDI SECONDARY SCHOOL;;;;;;;;;;;;;;
300042219;NC;VAALKOPPIES (NGK) PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Farm;;S3;;STRAUSSBURG;UPINGTON;8800;PO BOX 333;PO BOX;UPINGTON;UPINGTON;8800;054;3322906;082;3966082;admin@vaalkoppies.co.za;jackovember@gmail.com;-28.446404;21,318006;;;;;;376167;970544;;;;;;;;;;;;;;;;
300045211;NC;LAERSKOOL SEODIN;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;;;KURUMAN;KURUMAN;8460;PO BOX 401;PO BOX;KURUMAN;KURUMAN;8460;053;7121731;066;2337717;kantoor@laerskoolseodin.co.za;kantoor@laerskoolseodin.co.za;-27.42392;23.43642;;;;;;361470;514807;245211;Laerskool Seodin;;;;;;;;;;;;;;
300045213;NC;VANZYLSRUS INTERMEDIERE SKOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;K7;;VANZYLSRUS;KURUMAN;8467;PO BOX 100;PO BOX;VANZYLSRUS;VANZYLSRUS;8467;071;4920455;071;4920455;vanzylsrusis@ncdoe.school.za;fssvzr@gmail.com;-26.875442;22,0515;;;;;;0004/36152;0004/3;245213;VANZYLSRUS INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300017214;NC;VALSPAN PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F7;;Valspan Location;Jankempdorp;8550;PO BOX 146;PO BOX;Valspan Location;Jankempdorp;8550;053;4560027;082;4738040;valspanis@ncdoe.school.za;valspanschool.principal@gmail.com;-27.916275;24,818062;;;;;;75333;75333;2017214;VALSPAN INTERMEDIATE SCHOOL;;;;;;;;;;;;;;
300041217;NC;VOORUITSIG INTERMEDIATE SCHOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Intermediate;Govt;;S1;;Morning Glory;UPINGTON;8801;PO BOX 7097;PO BOX;Oranjekruin;UPINGTON;8807;054;3390715;082;7705890;prinsipaal@vooruitsigupt.co.za;thelmabeukes@gmail.com;-28.46285;21.21403;;;;;;370096;970530;;;;;;;;;;;;;;;;
300041218;NC;WELKOM PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Farm;;S1;;MIER;WELKOM;8811;PRIVATE BAG Xx965;PRIVATE BAG X;WELKOM;MIER;8811;078;2187181;078;2187181;welkomprimarys@gmail.com;joeypearson328@gmail.com;-26.552773;20,605421;;;;;;376396;970565;;;;;;;;;;;;;;;;
300016210;NC;LAERSKOOL VOORUITSIG;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F6;;Hadison Park;Kimberley;8301;PO BOX 110494;PO BOX;Hadison Park;Kimberley;8306;053;8323622;083;7033277;vooruitsigkimberley@gmail.com;aikenlp@gmail.com;-28.75398;24.7613;;;;;;209270;209270;300016210;Vooruitsig Laerskool;;;;;;;;;;;;;;
300011304;NC;DELPORTSHOOP GEKOMBINEERDE SKOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Combined;Govt;;F3;;Delportshoop;Delportshoop;8377;PO BOX 123;PO BOX;Delportshoop;Delportshoop;8377;053;2440075;073;4401810;delportshoopgs@ncdoe.school.za;dhhs011@gmail.com;-28.41517;24.30189;;;;;;212208;212208;2011304;Hoërskool Delportshoop;;;;;;;;;;;;;;
300102314;NC;VLAKFONTEIN PRIMARY SCHOOL;JOHN TAOLO GAETSEWE;;Formally Opened;Operational;;Public;Ordinary School;Primary;Municipality;;K2;;MOTHIBISTAD;KURUMAN;8474;PRIVATE BAG XX135;PRIVATE BAG X;MOTHIBISTAD;KURUMAN;8474;064;5498874;082;4473078;vlakfonteinis@ncdoe.school.za;vlakfonteinis2015@gmail.com;-27.433279;23,572147;;;;;;961254;961254;2102314;VLAKFONTEIN PRIMARY SCHOOL;;;;;;;;;;;;;;
300013207;NC;LAERSKOOL HARTSVAAL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F3;;Ganspan;Jankempdorp;8552;PO BOX 940;PO BOX;Ganspan;Jankempdorp;8550;067;9199603;072;5850599;hartsvaal@jenny.co.za;;-27.9756;24.76841;;;;;;209601;300013;2013207;LAERSKOOL HARTSVAAL;;;;;;;;;;;;;;
300042221;NC;VYEBOS-EILAND PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;S2;;VYEBOS-EILAND;Keimoes;8860;PO BOX 88;PO BOX;VYEBOS-EILAND;Keimoes;8860;063;3595204;063;3595204;vyeboseiland@gmail.com;vyeboseilandmps@ncdoe.skool.za;-28.724710;21,045588;;;;;;376914;970627;300042221;Primary school vyebos-eiland;;;;;;;;;;;;;;
300034311;NC;WILLISTON JUNIOR KOLLEGE;NAMAKWA;;Formally Opened;Operational;;Independent;Ordinary School;Primary;Private;;N4;;;WILLISTON;8920;PO BOX 114;PO BOX;Williston;WILLISTON;8920;053;3913007;065;5690441;willistonjuniorkollege@gmail.com;marileen.leroux@gmail.com;-31,34515535;20,92528487;;;;;;;;;;;;;;;;;;;;;;;
300017305;NC;WARRENVALE COMBINED SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Combined;Govt;;F7;;Warrenvale;Warrenvale;8530;PO BOX 58;PO BOX;Warrenvale;Warrenton;8530;053;4973341;071;0686480;warrenvale@telkomsa.net;lucindabarnesafrika@gmail.com;-28.10329;24.8714;;;;;;225200;970422;2017305;Warrenvale Combined School;;;;;;;;;;;;;;
300017215;NC;WARRENTON PUBLIC PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F6;;IKHUTSENG;WARRENTON;8530;PO BOX 28;PO BOX;IKHUTSENG;WARRENTON;8530;068;3344501;072;7494158;warrentonpps@yahoo.com;warrentonpublicprimaryschool@gmail.com;-28.1263;24.85468;;;;;;75329;970425;;;;;;;;;;;;;;;;
300041219;NC;VREDESVALLEI PRIMÊRE SKOOL;ZF MGCAWU;;Formally Opened;Operational;;Public;Ordinary School;Primary;Farm;;S4;;VREDESVALLEI;KAKAMAS;8870;PO BOX 47;PO BOX;Vredesvallei;KAKAMAS;8870;054;4543005;054;4543005;lsvredesvallei@ncschools.co.za;vredesvalleicwp@gmail.com;-28.50437;20.19197;;;;;;361750;970642;300041219;Vredesvallei;;;;;;;;;;;;;;
300012208;NC;VOORSPOED PRIMARY SCHOOL;FRANCES BAARD;;Formally Opened;Operational;;Public;Ordinary School;Primary;Govt;;F6;;Magogong;Taung;8580;PO BOX 176;PO BOX;Magogong;Magogong;8575;087;2886283;072;9704019;voorspoedps@ncdoe.school.za;info@voorspoedprimary.co.za;-27.6765;24,76885;;;;;;209269;970321;2012208;VOORSPOED PRIMARY SCHOOL;;;;;;;;;;;;;;
